name,name_code,year,Province,Province_code,AREA,GDZTKN_IN_P,RS,FAI,POP_diff,RP,FD
郑州市,222,2017,河南省,4,1.801622842,2.149896799,2.32248918,5.804222486,2.185531723,0.720275784,1.88971595
郑州市,222,2018,河南省,4,1.871310528,3.827917768,2.478417763,5.795710234,1.974316371,0.786007105,2.83096233
郑州市,222,2019,河南省,4,1.893412332,4.002451895,3.25921608,5.787197982,1.414595689,1.592760675,3.303787316
郴州市,223,2009,湖南省,24,-0.617356857,-0.288594297,-0.419255076,-0.480433045,-0.132556761,-0.230551842,-0.422355185
郴州市,223,2010,湖南省,24,-0.598109735,-0.201327234,-0.375660707,-0.430851708,-0.132556761,-0.218602311,-0.324047689
郴州市,223,2011,湖南省,24,-0.581335845,0.010607064,-0.321260455,-0.382444174,-0.132556761,-0.199386897,-0.16145133
郴州市,223,2012,湖南省,24,-0.571262099,-0.061699932,-0.267556621,-0.340141212,-0.132556761,-0.183753967,-0.136236803
郴州市,223,2013,湖南省,24,-0.554756958,0.04551389,-0.214652213,-0.281247716,-0.132556761,-0.169426997,0.030352194
郴州市,223,2014,湖南省,24,-0.547644403,0.075434026,-0.143878348,-0.253940781,-0.132556761,-0.155316697,-0.245552662
郴州市,223,2015,湖南省,24,-0.533811888,0.185141192,-0.079014728,-0.192683381,-0.132556761,-0.151734212,0.045761687
郴州市,223,2016,湖南省,24,-0.514376518,0.212567983,-0.008355849,-0.159098475,-0.132556761,-0.141393387,0.107132662
郴州市,223,2017,湖南省,24,-0.500532857,0.269914911,0.061588421,-0.131919457,-0.132556761,-0.158234329,0.26549584
郴州市,223,2018,湖南省,24,-0.487048354,0.975531455,0.089187262,-0.261993479,-0.132556761,-0.055523576,0.815437192
郴州市,223,2019,湖南省,24,-0.48196318,0.943117974,0.168267207,-0.205870189,-0.132556761,-0.017481566,0.917210102
鄂州市,224,2009,湖北省,20,-0.88734168,-0.817183369,-0.583970904,-0.545649235,-0.174799831,-0.279688571,-0.793846513
鄂州市,224,2010,湖北省,20,-0.880896662,-0.814690025,-0.577778853,-0.539231408,-0.111435226,-0.277978952,-0.761381871
鄂州市,224,2011,湖北省,20,-0.872877544,-0.717449582,-0.563972555,-0.5253421,-0.174799831,-0.268697734,-0.742735203
鄂州市,224,2012,湖北省,20,-0.865670865,-0.742383029,-0.543602483,-0.538916259,-0.169519447,-0.264459302,-0.747116647
鄂州市,224,2013,湖北省,20,-0.857530376,-0.752356408,-0.525979708,-0.53014931,-0.169519447,-0.25726762,-0.730217143
鄂州市,224,2014,湖北省,20,-0.854510977,-0.757343097,-0.507360814,-0.523266056,-0.174799831,-0.27028863,-0.727390921
鄂州市,224,2015,湖北省,20,-0.849830784,-0.714956238,-0.483946107,-0.521038597,-0.180080215,-0.263708375,-0.697705746
鄂州市,224,2016,湖北省,20,-0.844214305,-0.642649242,-0.45695118,-0.517636766,-0.143117529,-0.198707204,-0.638756807
鄂州市,224,2017,湖北省,20,-0.837976113,-0.58280897,-0.428592919,-0.505607843,-0.137837145,-0.159029777,-0.572553447
鄂州市,224,2018,湖北省,20,-0.832089646,0.262434877,-0.397360542,-0.491422904,-0.180080215,-0.198532087,-0.532073998
鄂州市,224,2019,湖北省,20,-0.825652059,0.314795115,-0.365694106,-0.448405693,-0.280407507,-0.244368301,-0.52815949
酒泉市,225,2009,甘肃省,18,-0.989910846,0.302328391,-0.62157465,-0.541041195,-0.153678296,-0.276420704,-0.706166572
酒泉市,225,2010,甘肃省,18,-0.989243309,0.509276,-0.612875179,-0.534957279,0.226509337,-0.274239158,-0.635322769
酒泉市,225,2011,甘肃省,18,-0.989057538,0.539196136,-0.599826602,-0.512040072,-0.211762518,-0.271187962,-0.567231364
酒泉市,225,2012,甘肃省,18,-0.988745443,0.307315081,-0.585656049,-0.50738693,-0.20120175,-0.267563924,-0.512827512
酒泉市,225,2013,甘肃省,18,-0.987986258,0.521742723,-0.574651178,-0.482881658,-0.222323285,-0.260553295,-0.499023687
酒泉市,225,2014,甘肃省,18,-0.987726179,0.494315932,-0.561684311,-0.488323715,-0.206482134,-0.253035123,-0.482014063
酒泉市,225,2015,甘肃省,18,-0.987464861,0.771077191,-0.547086205,-0.481224803,-0.211762518,-0.25953524,-0.464310494
酒泉市,225,2016,甘肃省,18,-0.987057403,1.117652102,-0.534683172,-0.498407544,-0.20120175,-0.265602016,-0.367221707
酒泉市,225,2017,甘肃省,18,-0.98651619,1.057811829,-0.524104006,-0.497912554,-0.190640983,-0.26175834,-0.271167068
酒泉市,225,2018,甘肃省,18,-0.98596383,1.581414212,-0.538154619,-0.484426136,-0.206482134,-0.258238185,-0.310223562
酒泉市,225,2019,甘肃省,18,-0.985036213,1.366986569,-0.48856652,-0.447359048,-0.211762518,-0.26828517,-0.187794747
金华市,226,2009,浙江省,11,-0.037438999,1.267252782,-0.100134313,-0.309642229,0.10506051,-0.10309909,-0.707637511
金华市,226,2010,浙江省,11,-0.012472604,0.31230177,-0.000135028,-0.250879493,0.633098888,-0.063528514,-0.587625196
金华市,226,2011,浙江省,11,0.02852088,1.062798519,0.127584887,-0.175192123,-0.079752923,-0.040009369,-0.62626397
金华市,226,2012,浙江省,11,0.060832663,1.047838451,0.254368946,-0.020541764,-0.11671561,0.021599275,-0.578570088
金华市,226,2013,浙江省,11,0.138823077,1.102692033,0.362752842,0.168545144,-0.032229469,0.072525762,-0.438843121
金华市,226,2014,浙江省,11,0.15961953,1.057811829,0.500085232,0.135755786,-0.137837145,0.109549717,-0.412876821
金华市,226,2015,浙江省,11,0.189143508,1.67117462,0.64088064,0.102683306,-0.095594074,0.18993153,0.022029788
金华市,226,2016,浙江省,11,0.223153239,4.987323043,0.784900886,0.213800238,0.163144731,0.252982665,0.326733317
金华市,226,2017,浙江省,11,0.243781259,3.291848662,0.94264365,0.14327275,0.046976288,0.265736548,0.171443672
金华市,226,2018,浙江省,11,0.25725957,5.695432932,1.139222276,0.453442925,6.235586089,0.339781489,0.1862029
金华市,226,2019,浙江省,11,0.270753981,7.096692642,1.335800903,0.488457657,0.506369678,0.448193943,0.62699942
金昌市,227,2009,甘肃省,18,-1.001303567,-0.450661702,-0.653898758,-0.549668667,-0.169519447,-0.284087281,-0.854854521
金昌市,227,2010,甘肃省,18,-1.000870102,-0.408274842,-0.650283265,-0.551854435,-0.248725204,-0.280101136,-0.841632674
金昌市,227,2011,甘肃省,18,-1.000435397,-0.338461191,-0.645609093,-0.548793716,-0.20120175,-0.283288865,-0.823122581
金昌市,227,2012,甘肃省,18,-0.999063168,-0.410768187,-0.639970894,-0.546452363,-0.195921366,-0.282024458,-0.805000062
金昌市,227,2013,甘肃省,18,-0.998012942,-0.455648391,-0.635205178,-0.54367363,-0.206482134,-0.280881744,-0.789544429
金昌市,227,2014,甘肃省,18,-0.997850702,-0.358407948,-0.625890777,-0.542488456,-0.195921366,-0.278065026,-0.730736371
金昌市,227,2015,甘肃省,18,-0.997725616,-0.368381327,-0.621439995,-0.524872503,-0.20120175,-0.281665319,-0.722311842
金昌市,227,2016,甘肃省,18,-0.997501453,-0.243714093,-0.616325404,-0.51700173,-0.195921366,-0.283315577,-0.703766682
金昌市,227,2017,甘肃省,18,-0.99726862,-0.288594297,-0.61178781,-0.527864431,-0.195921366,-0.282345012,-0.699052416
金昌市,227,2018,甘肃省,18,-0.99668406,-0.046739864,-0.607325788,-0.546197666,-0.195921366,-0.279736061,-0.685498362
金昌市,227,2019,甘肃省,18,-0.996541635,-0.009339693,-0.60223449,-0.543960732,-0.20120175,-0.278302473,-0.649835917
钦州市,228,2009,广西壮族自治区,19,-0.89050722,-0.921903846,-0.570354499,-0.486779238,-0.016388318,-0.282858492,-0.649760863
钦州市,228,2010,广西壮族自治区,19,-0.885853035,-0.926890535,-0.663583627,-0.437083628,-1.146390448,-0.281202297,-0.793956633
钦州市,228,2011,广西壮族自治区,19,-0.878071704,-0.906943778,-0.526595157,-0.405315521,-0.026949085,-0.280380136,-0.490298326
钦州市,228,2012,广西壮族自治区,19,-0.870196248,-0.911930467,-0.501979279,-0.431294774,-0.063911772,-0.254997031,-0.382507545
钦州市,228,2013,广西壮族自治区,19,-0.860459367,-0.931877225,-0.478862056,-0.4228371,-0.04807062,-0.248022019,-0.384283623
钦州市,228,2014,广西壮族自治区,19,-0.854299198,-0.986730808,-0.453405713,-0.416639101,-0.069192155,-0.240082379,-0.349153941
钦州市,228,2015,广西壮族自治区,19,-0.848719873,-0.832143437,-0.431038002,-0.475102607,-0.037509853,-0.216014137,-0.065168453
钦州市,228,2016,广西壮族自治区,19,-0.839170001,-0.717449582,-0.40136144,-0.412109138,-0.00582755,-0.233365591,-0.040311971
钦州市,228,2017,广西壮族自治区,19,-0.832814154,-0.575328936,-0.373176433,-0.409368496,0.010013601,-0.258297547,0.008382224
钦州市,228,2018,广西壮族自治区,19,-0.829455412,-0.50302194,-0.349815263,-0.360207105,-0.058631388,-0.249152862,0.107780466
钦州市,228,2019,广西壮族自治区,19,-0.827191482,-0.313527744,-0.38091365,-0.282191079,-0.079752923,-0.249657437,0.097739196
铁岭市,229,2009,辽宁省,10,0.036003739,0.641423268,-0.534764142,-0.353264725,-0.316842155,-0.252708633,-0.549879689
铁岭市,229,2010,辽宁省,10,0.054682402,0.309808426,-0.5095953,-0.22969229,-0.789964543,-0.232300047,-0.551277421
铁岭市,229,2011,辽宁省,10,0.068545878,0.499302621,-0.480184572,-0.19386647,1.562446435,-0.194726996,-0.543337053
铁岭市,229,2012,辽宁省,10,0.081788879,0.409542213,-0.449933009,-0.154276293,-2.139102601,-0.177660478,-0.402559326
铁岭市,229,2013,辽宁省,10,0.118353581,0.77606388,-0.418724813,-0.09862658,-0.254005588,-0.185766332,-0.216645098
铁岭市,229,2014,辽宁省,10,0.126076704,0.73866371,-0.388208525,-0.312374155,-0.211762518,-0.203194956,-0.217903794
铁岭市,229,2015,辽宁省,10,0.137914037,0.888264391,-0.376008917,-0.330266788,-0.227603669,-0.256495916,0.042568806
铁岭市,229,2016,辽宁省,10,0.14680628,1.419346808,-0.360544539,-0.450839903,-0.20120175,-0.263144438,-0.040350113
铁岭市,229,2017,辽宁省,10,0.154727558,0.995478212,-0.353751014,-0.473764881,-0.248725204,-0.264123908,-0.065289032
铁岭市,229,2018,辽宁省,10,0.159574945,1.581414212,-0.33730878,-0.473229904,-0.269846739,-0.264441493,0.053464588
铁岭市,229,2019,辽宁省,10,0.163251974,1.224865923,-0.352276244,-0.466751435,-0.174799831,-0.261280477,0.161236913
铜仁市,230,2009,贵州省,17,-0.94310892,-0.69500948,-0.620932419,0.105091527,-0.829567421,-0.186167024,0.012587926
铜仁市,230,2010,贵州省,17,-0.933851327,-0.675062723,-0.616056605,-0.170445189,-0.819006654,-0.231283476,-0.040246965
铜仁市,230,2011,贵州省,17,-0.929105496,-0.777289855,-0.611180791,-0.445981905,-0.269846739,-0.276399928,-0.093081856
铜仁市,230,2012,贵州省,17,-0.918912856,-0.752356408,-0.600812518,-0.441461796,-0.111435226,-0.272102133,0.118268371
铜仁市,230,2013,贵州省,17,-0.897421619,-0.757343097,-0.589785685,-0.382736961,-0.132556761,-0.268383117,0.245831634
铜仁市,230,2014,贵州省,17,-0.889800051,-0.739889684,-0.578364132,-0.371237708,-0.121995993,-0.235499648,0.339838892
铜仁市,230,2015,贵州省,17,-0.876586773,-0.650129276,-0.555160244,-0.350827482,-0.153678296,-0.202912988,0.575731849
铜仁市,230,2016,贵州省,17,-0.860626561,-0.585302314,-0.539299,-0.351209906,0.469406991,-0.186947632,0.786252174
铜仁市,230,2017,贵州省,17,-0.851371446,-0.602755727,-0.521729097,-0.337230013,-0.058631388,-0.114552949,1.127197664
铜仁市,230,2018,贵州省,17,-0.841514432,-0.600262382,-0.520287677,-0.341706843,-0.127276377,-0.152873959,1.163333811
铜仁市,230,2019,贵州省,17,-0.835984647,-0.527955387,-0.232598795,-0.346183673,-0.111435226,-0.096869069,1.402665729
铜陵市,231,2009,安徽省,15,-0.793786127,-0.954317327,-0.615661595,-0.472934084,-0.308921579,-0.262325245,-0.833697844
铜陵市,231,2010,安徽省,15,-0.783329692,-0.961797361,-0.604324635,-0.422091392,-0.2239074,-0.252064558,-0.790665321
铜陵市,231,2011,安徽省,15,-0.774511758,-0.954317327,-0.590571357,-0.373856498,-0.43248256,-0.234451912,-0.773949762
铜陵市,231,2012,安徽省,15,-0.765922942,-0.954317327,-0.576157819,-0.339642052,-0.302057081,-0.15765852,-0.727864009
铜陵市,231,2013,安徽省,15,-0.754828694,-0.944343948,-0.562609961,-0.323237992,-0.302057081,-0.143589773,-0.7055889
铜陵市,231,2014,安徽省,15,-0.750025892,-0.92938388,-0.537751912,-0.30940402,-0.302057081,-0.068280426,-0.689580819
铜陵市,231,2015,安徽省,15,-0.745112866,-0.597769038,-0.476276994,-0.329414577,-0.29572062,-0.056716748,-0.658859034
铜陵市,231,2016,安徽省,15,-0.739075306,-0.156447029,-0.451607728,-0.338543483,-0.31208981,-0.040988839,-0.496694545
铜陵市,231,2017,安徽省,15,-0.734962334,-0.171407098,-0.423805241,-0.325259268,-0.31208981,-0.04003905,-0.419434222
铜陵市,231,2018,安徽省,15,-0.729276501,-0.03925983,-0.40776712,-0.262291194,-0.275127123,-0.107067426,-0.43391292
铜陵市,231,2019,安徽省,15,-0.726358657,0.07792737,-0.425556641,-0.240292145,-0.317370194,-0.00672224,-0.367744626
银川市,232,2009,宁夏回族自治区,7,-0.684830151,-0.882010331,-0.540493369,-0.372253842,0.068097823,-0.256368288,-0.754660827
银川市,232,2010,宁夏回族自治区,7,-0.66546909,-0.874530297,-0.511162206,-0.25623722,1.409315306,-0.253189464,-0.585862037
银川市,232,2011,宁夏回族自治区,7,-0.653540109,-0.819676714,-0.474685612,-0.167447562,0.501089294,-0.220599836,-0.618145195
银川市,232,2012,宁夏回族自治区,7,-0.634949378,-0.824663403,-0.443959689,-0.038525549,0.263472023,-0.191554107,-0.476764574
银川市,232,2013,宁夏回族自治区,7,-0.596582697,-0.842116816,-0.420268352,0.065905974,0.200107418,-0.171899416,-0.400980727
银川市,232,2014,宁夏回族自治区,7,-0.587149241,-0.819676714,-0.394823249,0.175982326,0.448285456,-0.174965453,-0.251040848
银川市,232,2015,宁夏回族自治区,7,-0.575319339,-0.787263233,-0.324459191,0.214406469,0.136742812,-0.191200905,-0.080734206
银川市,232,2016,宁夏回族自治区,7,-0.56011088,-0.747369718,-0.297421745,0.339045446,0.337397396,-0.140764152,0.041620785
银川市,232,2017,宁夏回族自治区,7,-0.548648805,-0.782276544,-0.261840187,0.20237944,0.353238548,-0.043832269,0.081587158
银川市,232,2018,宁夏回族自治区,7,-0.533418053,-0.565355557,-0.268924318,-0.001489541,0.057537055,0.005049205,0.239379431
银川市,232,2019,宁夏回族自治区,7,-0.529342236,-0.562862212,-0.063891757,-0.039186358,0.284593558,-0.027130827,0.25006666
锦州市,233,2009,辽宁省,10,0.711453756,2.157376833,-0.478077864,-0.467211936,-0.236052283,-0.256395001,-0.539320422
锦州市,233,2010,辽宁省,10,0.733963018,1.636267795,-0.442284822,-0.385633189,-0.171631601,-0.251135546,-0.576658667
锦州市,233,2011,辽宁省,10,0.747137903,1.636267795,-0.400637587,-0.344021926,-0.412417102,-0.248078413,-0.599287514
锦州市,233,2012,辽宁省,10,0.770921555,1.638761139,-0.356383919,-0.299304272,-0.111435226,-0.215007955,-0.479240748
锦州市,233,2013,辽宁省,10,0.80380799,1.828255335,-0.312366507,-0.204728602,-0.238164437,-0.211538257,-0.387446974
锦州市,233,2014,辽宁省,10,0.820998007,1.613827693,-0.267249451,-0.179746153,-0.243444821,-0.211256289,-0.365955013
锦州市,233,2015,辽宁省,10,0.840061835,1.352026501,-0.235173726,-0.344903889,-0.227603669,-0.26149418,-0.105037624
锦州市,233,2016,辽宁省,10,0.855935354,2.042682977,-0.226058534,-0.363416587,-0.211762518,-0.260318816,-0.115830052
锦州市,233,2017,辽宁省,10,0.861404454,1.598867625,-0.208365142,-0.368715946,-0.254005588,-0.216759128,-0.029601365
锦州市,233,2018,辽宁省,10,0.869322018,2.853019998,-0.210765562,-0.355889769,-0.280407507,-0.245499143,0.105510999
锦州市,233,2019,辽宁省,10,0.876715707,2.778219658,-0.173034482,-0.411787925,-0.222323285,-0.14110845,0.663521911
镇江市,234,2009,江苏省,21,-0.409168164,0.055487268,-0.325857353,-0.380083113,-0.037509853,-0.17764267,-0.808151724
镇江市,234,2010,江苏省,21,-0.373096375,0.090394094,-0.260088048,-0.343297821,0.052256672,-0.132168563,-0.800644457
镇江市,234,2011,江苏省,21,-0.336765744,1.229852612,-0.186590917,-0.292895542,-0.079752923,-0.079796615,-0.800440826
镇江市,234,2012,江苏省,21,-0.303944949,1.28719954,-0.110880818,-0.171594911,-0.074472539,0.016158766,-0.808026224
镇江市,234,2013,江苏省,21,-0.24920812,1.459240323,-0.032740203,0.000520365,-0.132556761,0.029993033,-0.734543219
镇江市,234,2014,江苏省,21,-0.215010141,1.810801922,0.06462004,0.043621149,-0.153678296,0.064660324,-0.719962399
镇江市,234,2015,江苏省,21,-0.189381163,1.780881786,0.14589809,0.11322574,-0.15895868,0.076491131,-0.647375123
镇江市,234,2016,江苏省,21,-0.166185786,1.845708748,0.236899535,0.289208844,-0.15895868,0.112405019,-0.499419875
镇江市,234,2017,江苏省,21,-0.153355197,1.24979937,0.332470296,0.090000964,-0.15895868,0.087861883,-0.300291182
镇江市,234,2018,江苏省,21,-0.137797489,2.990153955,0.328692049,0.113633937,-0.132556761,0.202053209,-0.27191638
镇江市,234,2019,江苏省,21,-0.124693197,2.885433479,0.179010902,0.203405807,-0.143117529,0.255763766,0.050998257
长春市,235,2009,吉林省,22,1.16090954,0.873304323,0.127900042,0.280267739,0.025854753,-0.198980269,0.07533305
长春市,235,2010,吉林省,22,1.241535426,0.489329242,0.273848049,0.469236773,-0.058631388,-0.183967669,0.313603135
长春市,235,2011,吉林省,22,1.320464604,0.793517293,0.443261858,0.701905432,-0.032229469,-0.156791838,0.485637254
长春市,235,2012,吉林省,22,1.374439772,0.805984017,0.608743762,0.670136188,-0.444099404,-0.157587286,0.391262107
长春市,235,2013,吉林省,22,1.50428137,1.025398348,0.779113095,0.601778739,-0.407136718,-0.053733817,0.615436763
长春市,235,2014,吉林省,22,1.537076157,0.766090502,0.962132809,0.451718984,-0.090313691,-0.079668988,0.78377846
长春市,235,2015,吉林省,22,1.570228864,0.766090502,1.10392101,0.39794728,-0.222323285,-0.020639614,1.392766569
长春市,235,2016,吉林省,22,1.613487517,0.970544765,1.282122729,0.569686765,-0.206482134,-0.004516949,1.254874123
长春市,235,2017,吉林省,22,1.655277341,0.633943234,1.483601615,0.526343602,-0.422977869,0.116489111,1.688974206
长春市,235,2018,吉林省,22,1.697925426,1.394413361,1.543363067,0.914563534,-0.058631388,0.073650669,1.631620477
长春市,235,2019,吉林省,22,1.741456543,1.224865923,1.629169246,1.100570772,-0.053351004,0.047380104,1.998748202
长沙市,236,2009,湖南省,24,-0.407850428,-0.061699932,0.449957923,0.381737086,0.110340893,0.032314079,-0.512818899
长沙市,236,2010,湖南省,24,-0.376614879,0.207581294,0.701093455,0.735505688,1.921512533,0.107878682,-0.381785917
长沙市,236,2011,湖南省,24,-0.337642584,0.3920888,0.950348923,1.119777632,1.731418717,0.170140306,-0.344544258
长沙市,236,2012,湖南省,24,-0.302962839,0.337235217,1.187049029,1.39470813,1.176978419,0.209336902,-0.105431352
长沙市,236,2013,湖南省,24,-0.26057731,0.469382485,1.394290048,1.625161269,0.939361148,0.31258488,0.086622558
长沙市,236,2014,湖南省,24,-0.237938008,0.604023098,1.660568739,1.922482147,1.166417651,0.378850457,0.113653767
长沙市,236,2015,湖南省,24,-0.205809519,1.065291863,2.051384507,1.327623786,0.617257737,0.429785849,0.338003139
长沙市,236,2016,湖南省,24,-0.174175181,1.469213701,2.366990639,1.827819873,1.435717224,0.442789052,0.902049764
长沙市,236,2017,湖南省,24,-0.138000599,1.534040663,2.68515854,2.262060884,2.132727885,0.582609834,1.42202172
长沙市,236,2018,湖南省,24,-0.098914364,2.267083999,2.845891217,2.282937486,1.140015732,0.78637218,1.66086394
长沙市,236,2019,湖南省,24,-0.082003003,2.666019147,3.202301754,2.600732264,1.69445603,1.17402254,1.997191135
阜新市,237,2009,辽宁省,10,-0.017764603,-0.178887132,-0.584051209,-0.522350551,-0.266678509,-0.28161783,-0.553283583
阜新市,237,2010,辽宁省,10,-0.005735306,-0.301061021,-0.567442524,-0.498725915,-0.463108786,-0.28135367,-0.571569129
阜新市,237,2011,辽宁省,10,0.00821734,-0.403288153,-0.548093269,-0.471791739,0.353238548,-0.261586191,-0.448440833
阜新市,237,2012,辽宁省,10,0.029742016,-0.438194978,-0.527804093,-0.387446197,-0.877090875,-0.252174377,-0.429046084
阜新市,237,2013,辽宁省,10,0.067183557,-0.383341395,-0.507124706,-0.309259047,-0.174799831,-0.249977991,-0.304952541
阜新市,237,2014,辽宁省,10,0.080209825,-0.340954536,-0.486235018,-0.330361351,-0.217042902,-0.274835744,-0.289467379
阜新市,237,2015,辽宁省,10,0.09534026,-0.425728255,-0.474797713,-0.47900246,-0.227603669,-0.275913161,-0.358471738
阜新市,237,2016,辽宁省,10,0.114095708,-0.410768187,-0.46901887,-0.512378341,-0.20120175,-0.278563665,-0.301290264
阜新市,237,2017,辽宁省,10,0.129343798,-0.458141736,-0.463585574,-0.516463532,-0.232884053,-0.27936505,-0.267933584
阜新市,237,2018,辽宁省,10,0.138891193,-0.119046859,-0.45295435,-0.5043571,-0.248725204,-0.281736553,-0.209796092
阜新市,237,2019,辽宁省,10,0.150105574,0.155221055,-0.431998998,-0.508257712,-0.264566356,-0.279694508,-0.095962216
阜阳市,238,2009,安徽省,15,0.583409183,-0.567848902,-0.469002454,-0.479285773,-0.39657595,-0.275717267,-0.289376945
阜阳市,238,2010,安徽省,15,0.653032467,-0.704982859,-0.436067334,-0.466156196,-3.913311554,-0.270291599,-0.171899247
阜阳市,238,2011,安徽省,15,0.70035703,-0.61522245,-0.392673726,-0.411671378,-0.15895868,-0.248713584,0.059800517
阜阳市,238,2012,安徽省,15,0.777508997,-0.662595999,-0.347814519,-0.394261798,-0.079752923,-0.231825152,0.31907348
阜阳市,238,2013,安徽省,15,0.90684406,-0.637662553,-0.301988843,-0.294788143,0.221228953,-0.231216694,0.468059801
阜阳市,238,2014,安徽省,15,0.961935093,-0.62020914,-0.235148807,-0.152298983,0.379640467,-0.237452651,0.607357361
阜阳市,238,2015,安徽省,15,1.020436883,-0.595275693,-0.178727549,-0.05922989,0.226509337,-0.172377278,0.987042518
阜阳市,238,2016,安徽省,15,1.066764474,-0.415754876,-0.116119933,0.103293137,0.289873942,-0.14011414,0.930491008
阜阳市,238,2017,安徽省,15,1.098572197,-0.530448731,-0.047613904,0.417497147,0.353238548,-0.126472798,1.270278694
阜阳市,238,2018,安徽省,15,1.13835817,-0.201327234,0.033858697,0.556561167,0.416603153,-0.13893284,1.454408847
阜阳市,238,2019,安徽省,15,1.161370253,0.065460647,0.634581737,0.902188193,0.089219358,-0.073136221,1.867376246
阳江市,239,2009,广东省,6,-0.823291528,-0.822170059,-0.451831413,-0.49829422,-0.148397912,-0.267652967,-0.705195173
阳江市,239,2010,广东省,6,-0.81463088,-0.921903846,-0.402635004,-0.462519945,0.094499742,-0.263972535,-0.694921973
阳江市,239,2011,广东省,6,-0.805966517,-0.884503676,-0.352204369,-0.41381735,-0.079752923,-0.256525597,-0.646009383
阳江市,239,2012,广东省,6,-0.800886298,-0.914423812,-0.33231021,-0.41473873,-0.053351004,-0.248787787,-0.561861296
阳江市,239,2013,广东省,6,-0.791449127,-0.926890535,-0.287737393,-0.392422069,-0.132556761,-0.252017068,-0.556927404
阳江市,239,2014,广东省,6,-0.78537689,-0.931877225,-0.28432843,-0.38161622,-0.042790237,-0.253358645,-0.556614268
阳江市,239,2015,广东省,6,-0.779573401,-0.919410501,-0.245462508,-0.36227481,-0.111435226,-0.234778402,-0.296113984
阳江市,239,2016,广东省,6,-0.771364796,-0.979250774,-0.208212296,-0.368875321,-0.085033307,-0.229735617,-0.090936044
阳江市,239,2017,广东省,6,-0.758664247,-0.944343948,-0.167493373,-0.286473357,-0.095594074,-0.230851619,-0.114474155
阳江市,239,2018,广东省,6,-0.749689027,-0.537928765,-0.123786311,-0.292631181,-0.100874458,-0.205557556,0.076826137
阳江市,239,2019,广东省,6,-0.745472024,-0.368381327,-0.306251211,-0.24583142,-0.090313691,-0.169892987,0.165690335
阳泉市,240,2009,山西省,8,-0.808993348,-0.919410501,-0.56713565,-0.500397362,-0.164239064,-0.270003694,-0.811543929
阳泉市,240,2010,山西省,8,-0.799792725,-0.916917157,-0.558987443,-0.47886071,0.052256672,-0.266352943,-0.794880662
阳泉市,240,2011,山西省,8,-0.791171709,-0.877023642,-0.53837054,-0.449409698,-0.222323285,-0.265370505,-0.779505004
阳泉市,240,2012,山西省,8,-0.78253583,-0.862063574,-0.51670679,-0.453043674,-0.232884053,-0.258781346,-0.734790529
阳泉市,240,2013,山西省,8,-0.769476124,-0.867050263,-0.495218587,-0.423813058,-0.227603669,-0.260256486,-0.693338452
阳泉市,240,2014,山西省,8,-0.762778457,-0.872036952,-0.473334331,-0.461127831,-0.20120175,-0.262972289,-0.684411306
阳泉市,240,2015,山西省,8,-0.757917447,-0.802223301,-0.464460275,-0.472614197,-0.217042902,-0.270434067,-0.581760508
阳泉市,240,2016,山西省,8,-0.751708978,-0.739889684,-0.451173889,-0.439756617,-0.211762518,-0.271891399,-0.594635998
阳泉市,240,2017,山西省,8,-0.747449866,-0.754849752,-0.437334834,-0.503654221,-0.211762518,-0.260719508,-0.584747912
阳泉市,240,2018,山西省,8,-0.745371707,-0.575328936,-0.421258705,-0.501952263,-0.20120175,-0.26828517,-0.521640846
阳泉市,240,2019,山西省,8,-0.743866961,-0.57782228,-0.448500388,-0.505864435,-0.195921366,-0.265590144,-0.469016148
随州市,241,2009,湖北省,20,-0.792729709,-0.762329786,-0.543027334,-0.528679877,-0.164239064,-0.274156052,-0.692725099
随州市,241,2010,湖北省,20,-0.781606975,-0.680049412,-0.530897604,-0.519957842,-0.428258253,-0.270440003,-0.636203733
随州市,241,2011,湖北省,20,-0.773065221,-0.560368867,-0.503347716,-0.514228303,-0.143117529,-0.263257225,-0.589726714
随州市,241,2012,湖北省,20,-0.764768685,-0.605249072,-0.512168309,-0.523496496,-0.143117529,-0.255507542,-0.544793228
随州市,241,2013,湖北省,20,-0.754732092,-0.61522245,-0.448209413,-0.505611823,-0.174799831,-0.245071738,-0.496714847
随州市,241,2014,湖北省,20,-0.748627655,-0.572835591,-0.415603498,-0.496610455,-0.164239064,-0.242275797,-0.517294469
随州市,241,2015,湖北省,20,-0.740772015,-0.537928765,-0.382182186,-0.506472751,-0.148397912,-0.224125927,-0.254372148
随州市,241,2016,湖北省,20,-0.72867708,-0.542915455,-0.347773997,-0.515432427,-0.127276377,-0.232208036,-0.307225085
随州市,241,2017,湖北省,20,-0.720498198,-0.508008629,-0.314281697,-0.488914218,-0.143117529,-0.243074213,-0.287456295
随州市,241,2018,湖北省,20,-0.714762826,-0.183873821,-0.27421135,-0.485284979,-0.148397912,-0.242931745,-0.272866862
随州市,241,2019,湖北省,20,-0.712175654,-0.211300612,-0.193566643,-0.451709738,-0.164239064,-0.239580771,-0.259779128
雅安市,242,2009,四川省,14,-0.916764104,-1.006677565,-0.615337122,-0.547142356,-0.153678296,-0.277248801,-0.492223283
雅安市,242,2010,四川省,14,-0.921874047,-1.011664254,-0.605861593,-0.538429985,-0.290968275,-0.275043511,-0.549189437
