name,name_code,year,Province,Agglomeration,AREA,GD_IN_ALL,ZTKN_IN_ALL,GDZTKN_IN_ALL,GDZTKN_IN_M,RS,FAI,POP_diff,RP,FD
朝阳市,123,2010,辽宁省,,0.510672375,-0.480440168,-0.166336754,-0.375061271,0.634997288,-0.517509321,-0.834319767,-0.420321401,-0.258585452,-0.434373088
朝阳市,123,2011,辽宁省,,0.531745007,-0.480440168,-0.192789719,-0.392612132,0.596051731,-0.489333557,1.741979484,-0.393280533,-0.234045284,-0.398084987
朝阳市,123,2012,辽宁省,,0.566381405,-0.480440168,-0.185667767,-0.3878869,0.638537793,-0.459942943,-2.397841406,-0.356593596,-0.225268642,-0.273619865
朝阳市,123,2013,辽宁省,,0.616576751,-0.480440168,-0.211103309,-0.404762727,0.631456783,-0.429905674,-0.243444821,-0.304990603,-0.238521163,-0.212496199
朝阳市,123,2014,辽宁省,,0.62784067,-0.480440168,-0.261974394,-0.438514382,0.578349205,-0.39956826,-0.222323285,-0.329987834,-0.236223862,-0.152829938
朝阳市,123,2015,辽宁省,,0.644005231,-0.480440168,-0.484789748,-0.586346628,0.273865761,-0.361200066,-0.296248658,-0.393120969,-0.272425655,-0.072467783
朝阳市,123,2016,辽宁省,,0.661864024,-0.480440168,-0.424761867,-0.546519675,0.220758184,-0.34587123,-0.20120175,-0.473475694,-0.277708855,0.080211574
朝阳市,123,2017,辽宁省,,0.680895652,-0.480440168,-0.431883819,-0.551244907,0.206596163,-0.341495355,-0.185360599,-0.449929514,-0.276423672,0.156390379
朝阳市,123,2018,辽宁省,,0.692928664,-0.480440168,-0.127674729,-0.349410014,0.808482041,-0.323598095,-0.264566356,-0.41631315,-0.275506533,0.286490105
朝阳市,123,2019,辽宁省,,0.703544862,-0.087149517,-0.524469194,-0.395987297,0.645618803,-0.291226218,-0.211762518,-0.404960007,-0.275746948,0.460131738
本溪市,124,2009,辽宁省,辽中南,-0.655748308,-0.480440168,-0.254852443,-0.43378915,0.082678482,-0.553847341,-0.238164437,-0.472857713,-0.259796432,-0.644827586
本溪市,124,2010,辽宁省,辽中南,-0.638240003,-0.480440168,-0.452232253,-0.564745569,-0.349263147,-0.535409835,-0.39657595,-0.452440664,-0.253818699,-0.671980604
本溪市,124,2011,辽宁省,辽中南,-0.626729627,-0.480440168,-0.452232253,-0.564745569,-0.225345467,-0.510337269,-0.190640983,-0.40347257,-0.223716331,-0.700698687
本溪市,124,2012,辽宁省,辽中南,-0.615318329,-0.480440168,-0.595688714,-0.659925234,-0.381127694,-0.484529464,-0.180080215,-0.363128916,-0.216975798,-0.609456131
本溪市,124,2013,辽宁省,辽中南,-0.596566597,-0.480440168,-0.425779289,-0.547194709,-0.207642941,-0.45776044,-0.090313691,-0.309514881,-0.202123476,-0.605426581
本溪市,124,2014,辽宁省,辽中南,-0.593173178,-0.480440168,-0.448162566,-0.562045436,-0.182859405,-0.430794499,-0.206482134,-0.347614589,-0.198069065,-0.587210552
本溪市,124,2015,辽宁省,辽中南,-0.589345056,-0.480440168,-0.548887315,-0.628873712,-0.264291024,-0.410389672,-0.211762518,-0.416222755,-0.251266142,-0.446631534
本溪市,124,2016,辽宁省,辽中南,-0.584941043,-0.0552942,-0.692343775,-0.489816896,0.284487277,-0.398610592,-0.243444821,-0.507356798,-0.270122417,-0.424601274
本溪市,124,2017,辽宁省,辽中南,-0.579945039,-0.074897472,-0.790016259,-0.565420602,0.213677174,-0.40246552,-0.296248658,-0.484562391,-0.273051922,-0.492501967
本溪市,124,2018,辽宁省,辽中南,-0.576025269,0.086829524,-0.67097792,-0.397337363,0.411945463,-0.407581221,-0.232884053,-0.47928312,-0.279679667,-0.383170114
本溪市,124,2019,辽宁省,辽中南,-0.573274619,0.118684842,-0.638420425,-0.358185444,0.387161927,-0.399939023,-0.232884053,-0.469221842,-0.281039052,-0.331335331
来宾市,125,2009,广西壮族自治区,,-0.823642016,-0.480440168,-0.62926363,-0.682201326,-0.579395983,-0.628218582,-0.090313691,-0.535173317,-0.280445434,-0.679180888
来宾市,125,2010,广西壮族自治区,,-0.815655098,-0.480440168,-0.669960498,-0.709202649,-0.604179519,-0.618884659,-1.288960811,-0.514250475,-0.278560697,-0.529826678
来宾市,125,2011,广西壮族自治区,,-0.810547632,-0.480440168,-0.604845509,-0.666000532,-0.554612447,-0.607828026,-0.090313691,-0.469989722,-0.270377673,-0.467818972
来宾市,125,2012,广西壮族自治区,,-0.804313155,-0.480440168,-0.727953535,-0.747679535,-0.653746592,-0.596654042,-0.095594074,-0.443579721,-0.25280658,-0.390636163
来宾市,125,2013,广西壮族自治区,,-0.797658835,-0.480440168,-0.679117293,-0.715277947,-0.650206086,-0.588264626,-0.111435226,-0.460574093,-0.242584479,-0.392750601
来宾市,125,2014,广西壮族自治区,,-0.791320326,-0.480440168,-0.71879674,-0.741604237,-0.724556695,-0.578433345,-0.106154842,-0.419291813,-0.238826877,-0.367678184
来宾市,125,2015,广西壮族自治区,,-0.785108141,-0.302785513,-0.71879674,-0.64372444,-0.466099818,-0.570343555,-0.090313691,-0.421033377,-0.267513466,-0.258853254
来宾市,125,2016,广西壮族自治区,,-0.77533039,-0.150860152,-0.797138211,-0.611997885,-0.331560622,-0.55998874,-0.090313691,-0.486649047,-0.274203541,-0.134236177
来宾市,125,2017,广西壮族自治区,,-0.767968901,-0.044267359,-0.740162596,-0.515468153,-0.062482229,-0.544324561,-0.085033307,-0.466336795,-0.280178306,-0.003502797
来宾市,125,2018,广西壮族自治区,,-0.763645389,0.220376817,-0.573305436,-0.258955581,0.302189803,-0.531586998,-0.106154842,-0.457072582,-0.280736307,0.029927092
来宾市,125,2019,广西壮族自治区,,-0.761459483,0.395581063,-0.646559799,-0.211028231,0.468593545,-0.569939369,-0.132556761,-0.389423129,-0.282368757,0.024214358
杭州市,126,2009,浙江省,长三角,0.394579074,-0.387324624,1.633482241,0.870374773,0.992588309,0.657021102,0.511650061,0.774405872,0.367426279,-1.116596891
杭州市,126,2010,浙江省,长三角,0.457009303,-0.391000238,0.568241717,0.161590032,-0.041239198,0.909285339,1.747259868,1.251055969,0.568775567,-1.266496782
杭州市,126,2011,浙江省,长三角,0.527485895,0.727611488,0.959949073,1.037782979,1.010290835,1.20675411,0.015293985,1.907745934,0.748846618,-1.161198785
杭州市,126,2012,浙江省,长三角,0.588900576,0.720260261,0.693384586,0.856874112,0.925318711,1.499775648,0.152583964,2.466103453,0.905116556,-1.383075675
杭州市,126,2013,浙江省,长三角,0.69515544,1.428428473,0.833788781,1.340197802,1.601555198,1.93350068,0.03641552,2.951094109,1.085344916,-1.480015584
杭州市,126,2014,浙江省,长三角,0.735047922,1.838871987,0.807335817,1.548783025,1.65820328,2.429146151,6.631614873,3.799700692,1.267829024,-1.336519295
杭州市,126,2015,浙江省,长三角,0.778328866,2.549490608,0.765621527,1.912625859,2.235305622,2.795746161,1.10833343,4.123741604,1.794391931,-1.104371051
杭州市,126,2016,浙江省,长三角,0.819687702,4.409351068,1.291628549,3.28631819,4.125935379,3.149927017,1.029127673,4.378314558,1.935969824,-0.917792408
杭州市,126,2017,浙江省,长三角,0.848258055,3.848207398,0.661844513,2.559307556,3.053162315,3.550138379,1.45683876,4.620116671,2.452554013,-1.092663822
杭州市,126,2018,浙江省,长三角,0.887001232,5.64068161,1.608046699,4.174661732,4.727821257,3.548584118,1.573007203,5.254762675,3.220855977,-1.59390852
杭州市,126,2019,浙江省,长三角,0.913410448,7.193015736,1.60906412,5.030603686,6.21129292,3.897808996,1.710297181,5.876054347,4.110656704,-1.010342876
松原市,127,2009,吉林省,哈长,0.801108116,-0.480440168,0.794109335,0.262169962,1.279369228,-0.473572954,-0.016388318,-0.507645038,-0.27594581,-0.516358136
松原市,127,2010,吉林省,哈长,0.835005145,-0.480440168,0.577398512,0.118387915,0.957183258,-0.433814509,-0.095594074,-0.450007022,-0.283300737,-0.478614476
松原市,127,2011,吉林省,哈长,0.850808073,-0.480440168,0.712715599,0.208167315,0.946561742,-0.390274711,-0.074472539,-0.421327491,-0.282255969,-0.439938789
松原市,127,2012,吉林省,哈长,0.879401956,-0.480440168,0.638443814,0.1588899,0.769536484,-0.342611637,-0.306809426,-0.406786281,-0.279451124,-0.409265605
松原市,127,2013,吉林省,哈长,0.92533076,-0.344442466,0.691349743,0.268920293,1.010290835,-0.296972673,-0.544426696,-0.365717006,-0.279299752,-0.326072922
松原市,127,2014,吉林省,哈长,0.957794874,-0.319938376,0.458360172,0.127838378,0.659780824,-0.26617029,-0.422977869,-0.408870094,-0.280308902,-0.256884619
松原市,127,2015,吉林省,哈长,0.984057952,-0.324839194,0.455307907,0.123113146,0.836806082,-0.226550789,-0.206482134,-0.465744398,-0.281463489,-0.113149632
松原市,127,2016,吉林省,哈长,1.02544527,-0.203543947,0.531614535,0.240568903,0.964264268,-0.182796032,-0.169519447,-0.494167527,-0.274915883,0.133397334
松原市,127,2017,吉林省,哈长,1.053055807,-0.243975696,0.163307878,-0.026069166,0.46505304,-0.155756959,-0.343772113,-0.509691897,-0.279920082,0.455186157
松原市,127,2018,吉林省,哈长,1.084584873,-0.068771449,0.865328854,0.536233395,1.205018619,-0.149387291,-0.206482134,-0.471218861,-0.281858245,0.439835723
松原市,127,2019,吉林省,哈长,1.105996848,-0.121455244,0.758499575,0.436328499,0.992588309,-0.131053678,-0.206482134,-0.493996971,-0.269380395,0.434863073
枣庄市,128,2009,山东省,山东半岛,0.34590829,-0.480440168,-0.170406441,-0.377761404,-0.710394674,-0.412205701,-0.106154842,-0.43187599,-0.251147418,-0.682082164
枣庄市,128,2010,山东省,山东半岛,0.372442592,-0.447359646,-0.370838517,-0.492517029,-0.798907303,-0.364964633,0.178985883,-0.413190652,-0.241780126,-0.608212815
枣庄市,128,2011,山东省,山东半岛,0.397296286,-0.104302381,-0.211103309,-0.19752757,-0.575855478,-0.310871107,-0.085033307,-0.301667039,-0.236158564,-0.559124893
枣庄市,128,2012,山东省,山东半岛,0.414839268,-0.076122677,-0.00253186,-0.043620026,-0.490883354,-0.257458767,-0.085033307,-0.222621046,-0.230866459,-0.493945223
枣庄市,128,2013,山东省,山东半岛,0.438338071,-0.047942973,0.060548286,0.013757786,-0.434235271,-0.20063665,-0.032229469,-0.14341094,-0.234882285,-0.455412878
枣庄市,128,2014,山东省,山东半岛,0.449388973,0.134612501,0.025955948,0.091386591,-0.402370725,-0.140295169,-0.026949085,-0.152230761,-0.231379939,-0.441591212
枣庄市,128,2015,山东省,山东半岛,0.46445377,0.605091036,0.100227732,0.399876712,-0.342182137,-0.082100254,0.062817439,-0.207308543,-0.250645811,-0.393824737
枣庄市,128,2016,山东省,山东半岛,0.476966071,0.77416926,0.293537856,0.621287564,-0.150994858,-0.017841065,0.015293985,-0.259842202,-0.238081886,-0.317017815
枣庄市,128,2017,山东省,山东半岛,0.487495575,0.763142419,0.272172,0.601036572,-0.168697384,0.048601145,-0.164239064,-0.242311716,-0.224918407,-0.313906756
枣庄市,128,2018,山东省,山东半岛,0.502713941,0.984904437,1.228548403,1.357748662,0.266784751,0.025060287,-0.148397912,-0.098936802,-0.204310958,-0.246545592
枣庄市,128,2019,山东省,山东半岛,0.512806265,1.111100502,0.870415963,1.189665423,0.132245555,0.003723672,-0.153678296,-0.073032404,-0.177423031,-0.19217373
柳州市,129,2009,广西壮族自治区,,-0.717476322,-0.480440168,0.058513443,-0.225878959,-0.310317591,-0.381138518,-0.074472539,-0.333423586,-0.239999272,-0.523220676
柳州市,129,2010,广西壮族自治区,,-0.701511156,-0.480440168,-0.141918633,-0.358860477,-0.356344158,-0.322705129,0.083938974,-0.247541716,-0.22562778,-0.435105789
柳州市,129,2011,广西壮族自治区,,-0.68918091,-0.480440168,0.110401949,-0.191452272,-0.143913848,-0.257043636,-0.000547166,-0.183561108,-0.22363916,-0.346213292
柳州市,129,2012,广西壮族自治区,,-0.679867587,-0.480440168,-0.111395982,-0.338609485,-0.292615065,-0.18824042,-0.026949085,-0.124619478,-0.192871939,-0.267554007
柳州市,129,2013,广西壮族自治区,,-0.665007139,-0.480440168,-0.125639886,-0.348059948,-0.374046684,-0.116823747,-0.016388318,-0.09509001,-0.165604097,-0.219308907
柳州市,129,2014,广西壮族自治区,,-0.652254574,-0.442458828,-0.140901212,-0.337259419,-0.395289715,-0.043042443,-0.026949085,-0.035073689,-0.164013201,-0.13941738
柳州市,129,2015,广西壮族自治区,,-0.640043221,0.045172571,-0.060524897,-0.015268636,0.001246864,0.020482097,0.010013601,0.010637358,-0.180714643,0.073403172
柳州市,129,2016,广西壮族自治区,,-0.622890358,0.170143432,-0.172441284,-0.020668901,-0.087265765,0.095181804,0.004733218,0.092392725,-0.16452668,0.180140734
柳州市,129,2017,广西壮族自治区,,-0.606870699,0.556082855,-0.079855909,0.253394532,0.532322638,0.176899239,0.031135137,0.187710313,-0.165016415,0.268592749
柳州市,129,2018,广西壮族自治区,,-0.595334315,0.989805255,0.146011709,0.64221359,0.850968103,0.258935822,0.03641552,0.272952789,-0.172626598,0.489325984
柳州市,129,2019,广西壮族自治区,,-0.587411798,1.228720136,0.156185926,0.780595373,0.992588309,0.308160996,0.004733218,0.321192041,-0.120201224,0.778693229
株洲市,130,2009,湖南省,长江中游,-0.683866619,-0.474314145,1.191921221,0.529483065,0.111002524,-0.40819275,-0.058631388,-0.363751824,-0.207148452,-0.58808844
株洲市,130,2010,湖南省,长江中游,-0.672186572,-0.339541648,0.706611068,0.281745922,-0.066022734,-0.36207181,0.464126607,-0.283388571,-0.225420014,-0.443991102
株洲市,130,2011,湖南省,长江中游,-0.652011833,-0.215795992,1.044395074,0.574035248,0.195974648,-0.30602161,-0.164239064,-0.210786935,0.639160853,-0.420988213
株洲市,130,2012,湖南省,长江中游,-0.638519898,-0.236624469,1.046429918,0.563909752,0.181812627,-0.248830949,-0.195921366,-0.201597197,-0.196395062,-0.346105632
株洲市,130,2013,湖南省,长江中游,-0.621645692,-0.208444765,1.152241775,0.649638954,0.326973339,-0.189387389,-0.111435226,-0.130930801,-0.173546706,-0.246124796
株洲市,130,2014,湖南省,长江中游,-0.614508367,-0.172913834,1.082039677,0.62263763,0.369459401,-0.123659938,-0.20120175,-0.115031777,-0.157367647,-0.162824453
株洲市,130,2015,湖南省,长江中游,-0.603666767,0.128486478,1.29264597,0.928427619,0.638537793,-0.056751502,-0.11671561,-0.132978419,-0.060866137,-0.56252448
株洲市,130,2016,湖南省,长江中游,-0.587788294,0.508299879,1.427963057,1.227467276,0.755374464,0.014844859,-0.174799831,-0.050856356,-0.091565092,-0.361080795
株洲市,130,2017,湖南省,长江中游,-0.573156964,0.496047834,1.219391607,1.082335162,0.695185876,0.090252225,-0.169519447,0.031341698,0.06856633,0.442193164
株洲市,130,2018,湖南省,长江中游,-0.556066025,0.841555508,2.305997988,1.993629829,1.420989434,0.110334576,-0.174799831,0.201737392,0.235521392,0.712673813
株洲市,130,2019,湖南省,长江中游,-0.549621007,0.817051418,2.263266276,1.951777778,1.367881857,0.190904228,-0.132556761,0.202455054,0.480011868,1.053851234
桂林市,131,2009,广西壮族自治区,,-0.673718564,-0.480440168,0.196882794,-0.13407446,-0.243047993,-0.432945131,-0.185360599,-0.386129506,-0.240399964,-0.39708775
桂林市,131,2010,广西壮族自治区,,-0.658718169,-0.480440168,-0.094099813,-0.327133922,-0.299696075,-0.388123192,-0.000547166,-0.337368543,-0.231293864,-0.212846247
桂林市,131,2011,广西壮族自治区,,-0.64609812,-0.480440168,0.054443756,-0.228579092,-0.211183446,-0.335748825,-1.067184692,-0.261399756,-0.209356711,0.005016472
桂林市,131,2012,广西壮族自治区,,-0.636358762,-0.480440168,0.040199852,-0.238029555,-0.257210013,-0.281039628,0.295154326,-0.227333503,-0.194174931,0.025920919
桂林市,131,2013,广西壮族自治区,,-0.618129665,-0.480440168,-0.099186922,-0.330509088,-0.395289715,-0.230993437,0.031135137,-0.192703279,-0.160086417,0.150410034
桂林市,131,2014,广西壮族自治区,,-0.603799284,-0.376297784,-0.220260105,-0.353460213,-0.444856787,-0.17268886,0.020574369,-0.1531294,-0.152226915,0.227634676
桂林市,131,2015,广西壮族自治区,,-0.590905533,0.594064195,0.113454215,0.402576844,0.394242937,-0.121601664,0.041695904,-0.19877014,-0.188544464,0.442725926
桂林市,131,2016,广西壮族自治区,,-0.567478561,0.68472933,-0.108343717,0.30537208,0.518160618,-0.059123231,0.062817439,-0.029007397,-0.181732698,0.631152625
桂林市,131,2017,广西壮族自治区,,-0.55474705,1.479887063,-0.183632923,0.693516105,1.162532557,0.008656505,0.073378207,0.008284635,-0.211787577,0.853890792
桂林市,131,2018,广西壮族自治区,,-0.547249329,2.729595672,0.001537827,1.504905875,2.079523395,0.058510586,-0.037509853,0.056414352,-0.208682955,0.946761163
桂林市,131,2019,广西壮族自治区,,-0.5404241,2.77492824,-0.064594584,1.486004948,2.012253797,0.03775607,-0.04807062,0.129285467,-0.206661685,1.179901108
梅州市,132,2009,广东省,粤闽浙沿海,-0.71320111,-0.480440168,-0.894810695,-0.858384961,-0.73517821,-0.479487561,-0.111435226,-0.531860743,-0.260796679,-0.520571016
梅州市,132,2010,广东省,粤闽浙沿海,-0.70347166,-0.480440168,-0.997570287,-0.926563303,-0.834312355,-0.444640653,0.173705499,-0.511379831,-0.258208504,-0.443448497
梅州市,132,2011,广东省,粤闽浙沿海,-0.696832201,-0.480440168,-0.972134744,-0.909687476,-0.820150334,-0.401981325,-0.359613264,-0.480860761,-0.249327979,-0.306273988
梅州市,132,2012,广东省,粤闽浙沿海,-0.691145129,-0.480440168,-0.991465757,-0.922513105,-0.84493387,-0.379272503,-0.338491729,-0.477517109,-0.215560019,-0.195971966
梅州市,132,2013,广东省,粤闽浙沿海,-0.682738369,-0.480440168,-0.940594671,-0.88876145,-0.798907303,-0.344753913,-0.401856334,-0.41504592,-0.25015014,-0.087261463
梅州市,132,2014,广东省,粤闽浙沿海,-0.674736589,-0.480440168,-0.978239274,-0.913737675,-0.848474375,-0.307939832,-0.380734799,-0.31787477,-0.243035628,0.206913559
梅州市,132,2015,广东省,粤闽浙沿海,-0.66443001,-0.480440168,-0.913124285,-0.870535557,-0.805988314,-0.266874252,-0.370174031,-0.241879831,-0.166794301,0.748527584
梅州市,132,2016,广东省,粤闽浙沿海,-0.648562683,-0.480440168,-0.93957725,-0.888086417,-0.798907303,-0.219353522,-0.35433288,-0.234038242,-0.182554859,0.784019618
梅州市,132,2017,广东省,粤闽浙沿海,-0.633387663,-0.480440168,-0.968065057,-0.906987344,-0.841393365,-0.176567156,-0.386015183,-0.147797636,-0.103915315,0.833674753
梅州市,132,2018,广东省,粤闽浙沿海,-0.621586246,-0.480440168,-0.796120789,-0.792906752,-0.685611138,-0.140439363,-0.422977869,-0.07065694,-0.043229747,1.21156107
梅州市,132,2019,广东省,粤闽浙沿海,-0.614000593,-0.065095836,-0.751354234,-0.53436908,-0.06956324,-0.104462123,-0.370174031,-0.079868282,-0.080832479,1.237433245
梧州市,133,2009,广西壮族自治区,,-0.907985801,-0.480440168,-1.155270651,-1.031193432,-1.082147716,-0.551127476,-0.079752923,-0.513482595,-0.281781075,-0.631054521
梧州市,133,2010,广西壮族自治区,,-0.901873933,-0.480440168,-1.095242771,-0.99136648,-0.997175592,-0.535842416,-1.230876589,-0.447207443,-0.279727157,-0.571488538
